GeneID	Symbol	Aliases
255031	LINC00957	
158696	LINC00889	
147525	LINC00526	C18orf18, HsT959
100506023	LOC100506023	
100287216	SH3RF3-AS1	
401563	C9orf139	
283596	SNHG10	C14orf62, LINC00063, NCRNA00063
84322	C18orf12	HEIL1, HsT2508
100885795	LARS2-AS1	
100529855	ZNF625-ZNF20	
100529211	TMEM256-PLSCR3	C17orf61-PLSCR3, PLSCR3
100529207	RAD51L3-RFFL	
100507459	NRSN2-AS1	
100288730	PAN3-AS1	
541611	HSP90AB6P	HSP90Bf
442083	HSP90AB5P	HSP90BE
441051	HSP90AA6P	HSP90Af
388514	CYP4F24P	
147429	AQP4-AS1	C18orf16, CHST9-AS1
94151	CDRT8	
100507267	LINC01187	CTB-27N1.1, KIDR
730029	RPSAP19	RPSA_2_81
641808	FAM185BP	FAM185B
388499	LYPLA2P2	
387747	OR52B3P	PJCG7
81274	OR52B1P	PJCG4
81270	OR52B5P	
79283	OR5P1P	PJCG1
100507163	LINC00709	
100130105	TRIM51CP	
727828	TRIM64DP	
643126	TRIM51JP	
401303	ZNF815P	ZNF815
390233	TRIM64FP	
359821	MRPL42P5	
340970	TRIM53CP	
101928022	LINC01214	
100534611	TM4SF19-TCTEX1D2	
100527950	GJA9-MYCBP	Cx58, Cx59, GJA10, GJA9
100131733	USP30-AS1	
101927524	LINC02587	MEOX2-AS1
100507217	LINC01578	
100507008	LINC00844	
653479	MRPL45P2	
84719	LINC00260	C1orf217, NCRNA00260
100507530	MCPH1-AS1	
100506229	LINC01093	
100158262	SCARNA9L	
100133172	FAM66A	
728716	LINC01346	
645954	SVIL2P	SVILP1
641293	RPL21P19	RPL21_7_151
89883	OR6W1P	OR6W1, sdolf
101060195	FCF1P2	
100861541	DOCK9-DT	DOCK9-AS2
100271874	ZNRF2P2	
100191063	SNAR-A14	
100170228	SNAR-G2	
100170227	SNAR-D	
100170226	SNAR-C3	
100170225	SNAR-C1	
100170224	SNAR-B1	
100170223	SNAR-C5	
100170221	SNAR-H	snaR-2
100170219	SNAR-C4	
100170218	SNAR-C2	
100170216	SNAR-A10	
100169959	SNAR-A13	
100169958	SNAR-A8	
100169957	SNAR-A6	
100169956	SNAR-A4	
100169955	SNAR-A9	
100169954	SNAR-A11	
100169953	SNAR-A7	
100169952	SNAR-A5	
100169951	SNAR-A3	
100126800	SNAR-A12	SNAR-A53102747
100126799	SNAR-A2	SNAR-A53129250
100126798	SNAR-A1	SNAR-A53113498
100126781	SNAR-F	
100126780	SNAR-G1	
54944	LINC01521	
54036	PPP1R2P2	
101927351	LINC02302	
100652988	LINC00702	
100132929	FAM25BP	FAM25A, FAM25B, FAM25C, FAM25G
100132352	FRG1HP	
100132352	FRG1HP	
730971	LINC02447	
646405	TPTE2P1	
449493	DEFA10P	
440299	DNM1P41	DNM1DN11-6, DNM1DN11.6, DNM1DN11@
401663	OR51H1	OR51H1P
283033	LINC00841	
26541	OR10D1P	HTPCRX03, OR10D2P, OST074
26495	OR9A1P	HSHTPCRX06, HTPCRX06, OR9A1, OR9A5P
26242	OR4C1P	HSHTPCRX11, HTPCRX11, OR4C1
101927777	SATB1-AS1	
414351	LINC00229	C22orf10, NCRNA00229, dJ474I12.C22.2
390963	ZNF818P	ZNF818
389043	LINC01120	
347716	USP32P3	
222161	DKFZP586I1420	
100874107	MTUS2-AS1	
100289410	MCF2L-AS1	
100101938	ANKRD26P3	LINC00414
728524	SPDYE8P	
647190	RPS16P5	RPS16_3_702
645387	RPL6P27	RPL6_10_1582
642869	SETP4	
641776	SPDYE14P	
340618	FAM41AY1	FAM41AY
28428	IGHV3-41	3-41P, IGHV341
102724855	LINC02113	CTD-2151A2.1
102723508	KANTR	LINC01155, Spasm
100507458	ZNF213-AS1	
100506328	LINC01127	
100506134	TTC21B-AS1	
100505865	LINC00920	
100505532	LINC01301	
100289673	LINC01848	
100034743	PDZK1P1	PDZK1P2
729975	LINC01530	
729375	FAM86HP	
643827	CNTNAP3P2	
441452	SPATA31C1	FAM75C1, SPATA31C2
414196	CELF2-AS1	C10orf31
401106	LINC00884	
390885	OR7E18P	HSTPCR26P, OR19-14, OR7E61, OR7E98P, TPCR26
219347	TMEM254-AS1	
26651	OR7E19P	HSCIT-B-440L2, OR19-7, OR7E65, TPCR11, tpcr110
101926957	ISX-AS1	
100874034	UBXN7-AS1	
100506874	LINC00933	
100329109	GCSHP3	
100191039	RPL36AP33	RPL36A_15_975
100128292	DLG5-AS1	
730198	MEIS1-AS3	
729927	RPS20P27	RPS20_12_1158
649946	RPL23AP64	RPL23A_25_1182
645958	RPS18P9	RPS18_6_767
643719	SCGB1B2P	SCGB4A1P
441687	TEX21P	
401331	RASA4CP	RASA4P
255480	TBX5-AS1	
114817	CSPG4P5	
100132163	PHKA2-AS1	
492303	GEMIN8P4	
390535	GOLGA8EP	GOLGA8E
339742	FAM201B	
81854	ZNF205-AS1	
7115	TMSB4XP1	TMSL1
731223	LINC01220	
730153	NPIPB10P	NPIP
644623	TPTE2P2	
643723	LYPLAL1-DT	LYPLAL1-AS1
441394	SUGT1P1	SGT1P, SUGT1P, bA255A11.1
440041	TRIM51HP	
439950	CELF2-AS2	
408186	OVOS	
401898	ZNF833P	ZNF833
387895	LINC00944	
340544	MORF4L2-AS1	
339505	LINC01141	
101928630	SMIM15-AS1	CTC-436P18.1
101926996	RUNDC3A-AS1	
100507299	SMC5-AS1	MAMDC2-AS2
100507206	LINC00943	
100506422	LOC100506422	
100216546	LINC01004	
100216545	KMT2E-AS1	
100131998	RRN3P3	
100130275	TFAP2A-AS1	
649446	DLGAP1-AS1	HsT914
646113	LINC00643	
645431	FUT8-AS1	
645212	EIF3J-DT	EIF3J-AS1
644316	FLJ43315	
442075	EMC3-AS1	
441501	LINC00891	
440508	CLEC4GP1	
440352	SNX29P2	RUNDC2C
440072	LINC00167	C11orf37, NCRNA00167
379013	RNF138P1	
349196	LINC00965	
340515	LINC01501	
285961	SEPT7P9	CDC10L, SEPT7L, bA291L22.2
285492	LINC00955	
285033	STARD7-AS1	
284551	LINC01226	
283687	ST20-AS1	C15orf37
283011	FLJ37201	
221584	ZSCAN12P1	ZNF187p1, ZNF305P1, ZNF96L1, ZNF96P1, ZSCAN12L1, dJ313I6.7
158314	LINC00475	C9orf44
150759	LINC00342	NCRNA00342
150185	LINC00895	
149134	LINC01341	
84789	MGC2889	
80035	ANP32A-IT1	C15orf28, HsT18971, NCRNA00321
102723318	LINC01053	
101929357	HP09053	
148645	LINC00337	C1orf211, NCRNA00337
100532742	PIR-FIGF	
100528031	FKBP1A-SDCBP2	
100526837	EEF1E1-BLOC1S5	EEF1E1-MUTED
100506898	MAGOH2P	MAGOH2
100420100	HMGB1P34	
100129307	LOC100129307	
100874126	LINC00331	NCRNA00331
100506443	ITPKB-IT1	
100129961	CCNT2-AS1	
729583	LINC01556	C6orf100, dJ25J6.5
401478	LOC401478	
440067	CASP1P2	
54090	LINC00111	C21orf21, NCRNA00111
102467077	LINC00603	
100874139	LINC00353	
100551499	LINC00159	C21orf44, NCRNA00159
100507507	LOC100507507	
100505875	LINC01088	
100505845	ROPN1L-AS1	
100287632	SELENOKP3	
729041	FAAHP1	LINC00505
728407	PARGP1	
100996582	FAM74A7	
100133121	FAM27B	FAM27A2
606551	UBE2MP1	
101929697	LINC01983	
100996567	ANTXRLP1	
100462810	RHOT1P3	
100128023	DPPA2P3	
767811	H2BFXP	
441736	GOLGA8VP	
399744	LINC00999	
388276	C16orf97	
100302526	FAM41AY2	
100289561	LOC100289561	
100271700	NONOP2	
728034	BMS1P14	
653691	TCAF2P1	FAM115D, FAM139B, TCAF2BP
643862	SPDYE10P	
642006	GUSBP10	
442325	EEF1DP4	
391632	OR7E35P	OR7E120, OST018
100131107	LOC100131107	
100009606	TRF-GAA1-4	TRF-GAA1-2, TRNAF2
440353	NPIPB12	
399940	TRIM51EP	
81439	OR9H1P	UNQ9373
100271350	RPS10P19	RPS10_7_1142
100271208	RPL6P28	RPL6_16_1757
100270936	RPL17P10	RPL17_2_309
100270918	RPSAP41	RPSA_17_711
100130447	RPL12P16	RPL12_4_315
100129424	RPL19P12	RPL19_4_829
100128888	RPSAP36	RPSA_14_525
729258	RPS11P6	RPS11_2_1249
728963	RPS15AP10	RPS15A_4_42
645884	RPS7P5	RPS7_2_183
645688	RPL12P38	RPL12_14_1564
644388	RPS2P47	RPS2_25_1553
642740	RPL9P11	RPL9_1_9
400867	LOC400867	
100131561	FKSG29	
102724951	LOC102724951	
102724843	LOC102724843	
102724219	LOC102724219	
102723875	LINC01065	
102723426	LINC01496	
101929768	OSMR-AS1	CTD-2127H9.1
101929625	LINC01727	
101929286	KCNMA1-AS3	
101929173	THSD4-AS2	
101928885	LINC02198	
101928569	LINC02101	
101927505	LINC02348	
101927176	LINC01069	
101410544	RMDN2-AS1	
100996669	LINC01544	
100887754	LINC00359	
100887749	MTND1P23	
100874503	ATP6V0E1P2	
100874197	EFCAB6-AS1	
100874184	LINC00502	
100874164	LINC00417	
100533789	LRRC37A8P	
100507674	MARK2P9	
100507639	LINC02432	
100507616	LINC02397	
100507589	NAGPA-AS1	
100507489	LINC01277	
100506769	C10orf71-AS1	
100506621	LINC01279	
100499227	USP2-AS1	THY1-AS1
100421296	SRSF11P1	
100418747	KRT8P35	
100306975	NDUFAF4P1	
100287098	TONSL-AS1	
100188954	DNMBP-AS1	NCRNA00093
100132724	DCAF13P3	
100132159	CALML3-AS1	
100132111	C2CD4D-AS1	
100131012	YBX1P4	
100130880	LOC100130880	
100129516	LINC02012	
100128890	FAM66B	FAM66E
100128627	CDC42P3	
731789	FAM238B	LINC00202-2
731656	LINC01348	
729668	GOLGA2P6	
728806	NSFP1	NSFP
728402	TPI1P3	
664611	H3F3AP2	H3F3CP
650623	BEND3P3	
649395	YWHAEP1	
648809	EFL1P1	EFTUD1P1, FAM42B, HsT19321
646278	PDCD6IPP2	
645644	FLJ42627	
644961	ACTG1P20	
643977	FLJ32255	
642236	FRG1JP	
642131	LOC642131	
441124	GTF2IP20	
403296	OR7E154P	
401321	LINC00997	
400999	FLJ42351	
399806	LBX1-AS1	MUSE
285540	SEPSECS-AS1	
285484	LINC02495	
285359	PDCL3P4	
285116	AHCTF1P1	AHCTF1P, ELYS-like
282997	PDCD4-AS1	
140678	MLLT10P1	MLLT10L, bA348I14.3
121838	LINC00284	NCRNA00284
64493	LINC00235	C16orf10, LA16c-356B8.1, NCRNA00235
102724312	LINC01770	
101928649	CTC-338M12.4	
101927153	LINC02207	
100506555	NECTIN3-AS1	PVRL3-AS1
100505692	FTO-IT1	
389895	LOC389895	
150381	PRR34-AS1	
101929454	LINC02149	
101929372	LOC101929372	
101929312	LINC01706	
101929121	LINC00437	TCONS_00021639
101929083	CASC6	
101928741	LINC02065	
101928604	ZBTB46-AS1	
101928113	ST3GAL5-AS1	
101927944	FAM53B-AS1	
101927802	LINC00368	
101927542	LINC01712	
101927380	C9orf41-AS1	
100996716	SEC22B2	CH17-189H20.1
100996295	DNAH17-AS1	
100996255	LINC02256	
100652939	MTND2P28	
100652856	LINC00408	
100507099	FRY-AS1	
100506783	HOXD-AS2	
100506526	C5orf64-AS1	
100505878	LINC02059	
100505536	ISM1-AS1	
100505518	EDNRB-AS1	
100505483	PRKAG2-AS1	
100420258	PLA2G12AP1	
100288615	WHAMMP1	WHDC1P1
100132774	KDM4A-AS1	
100132618	ZRANB2-AS1	
100132004	LOC100132004	
100130700	TP53TG3HP	
100129269	LINC01160	
100128176	UST-AS1	
729176	KATNBL1P6	
728798	FRMPD2B	FRMPD2, FRMPD2L1, FRMPD2L2, FRMPD2P1, FRMPD2P2, FRMPDP2, PDZD5A, PDZD5B, PDZD5C, PDZK4, PDZK5A, PDZK5B, PDZK5C, bA556L1.2, yX59F3.2
728342	LINC00992	
728339	FRG1-DT	
728218	LINC00864	
728131	RPS6P6	
728066	FAM133DP	
664721	HNRNPA1P27	HNRPA1P5
653924	GPAT2P2	
648315	VN2R9P	
645553	IGFL2-AS1	
645339	SNRPD2P2	
644634	LOC644634	
644172	MAPK8IP1P2	
643648	LINC01189	
503543	BTF3P9	
494558	C9orf135-DT	C9orf135-AS1
494150	PHBP19	
442421	PTGER4P2-CDK2AP2P2	
442229	SLC25A51P1	MCART3P, bA707M13.1
441239	LOC441239	
441172	FLJ46906	
441089	CRSP8P	
440461	ARHGAP27P2	
440131	LINC00544	
415056	CNTFR-AS1	
401497	LINC01242	
401233	HTATSF1P2	
401010	NOC2LP2	
400058	MKRN9P	MKRN5, MKRN9, MKRNP6, RNF65, ZNF127L3
400027	LINC00938	
399708	LINC00701	
391508	PGAM1P4	
390877	LOC390877	
389538	CCZ1P-OR7E38P	
388965	FUNDC2P2	
388282	LOC388282	
374491	TPTE2P6	
340037	PRR7-AS1	
338588	LINC00705	
338579	ANKRD30BP3	
286076	BREA2	
285768	LINC01622	
285735	LINC00326	NCRNA00326
285548	LINC01096	
283693	ACTG1P17	
222699	TOB2P1	TOB2P, TOB4p, p373c6.3
206426	PIP5K1P1	
203429	FAM226A	CXorf50, LINC00246A, NCRNA00246, NCRNA00246A
161635	CSNK1A1P1	CSNK1A1P
157247	MGC27345	
146481	FRG2DP	
144920	LINC00343	LINC00344, NCRNA00343, NCRNA00344
140849	LINC00266-1	C20orf69, NCRNA00266, NCRNA00266-1, bA476I15.3
131909	FAM172BP	FAM172B
83956	RACGAP1P	FKSG42
59347	TPT1P8	FKSG2
102725045	LINC02588	C14orf22, NOVA1-AS1
102725022	LINC02352	
102724954	LINC01032	
102724810	LINC02062	
102724728	LOC102724728	
102724668	DPY19L1P2	THC1072510
102724580	LOC102724580	
102724130	LINC02564	
102723899	LOC102723899	
102723448	LINC01986	
102723360	LOC102723360	
102723354	LINC02298	
102723332	LINC00412	
102723320	CERS3-AS1	
102467223	LINC02214	
102467073	HRAT5	
102157400	LINC00384	
101930747	LINC00380	
101929716	ARMC2-AS1	
101929583	LOC101929583	
101929479	LOC101929479	
101929479	LOC101929479	
101929476	LINC01698	
101929247	LINC01231	
101929221	INSYN1-AS1	C15orf59-AS1
101929120	LINC01351	
101928698	LINC01070	
101928689	LINC01424	
101928455	LINC01412	
101928437	LOC101928437	
101928378	PTOV1-AS2	
101928363	EHD4-AS1	
101928232	LINC01280	
101928093	LOC101928093	
101928015	LINC01985	
101927886	GBAT2	
101927715	LINC01029	
101927651	LINC01927	
101927465	CLYBL-AS1	
101927280	LINC02208	HRAT56
101927249	PDZRN3-AS1	
101927224	LINC01049	
101927186	ADGRL3-AS1	LPHN3-AS1
101927150	L3MBTL4-AS1	
101927126	GTF2IP7	
101927102	ITFG1-AS1	
101927078	LOC101927078	
101752334	PVRIG2P	
101060391	SNTG2-AS1	
101060038	LINC02446	
101060004	LINC01523	
100996876	RORA-AS2	
100996738	HERC2P11	
100996539	ITPR1-DT	ITPR1-AS1
100996517	SEC22B3	
100996511	LINC01355	
100996338	LINC02169	
100885777	PCCA-AS1	
100874391	OSTCP7	
100874370	CACNA1C-IT3	
100874309	EPN2-IT1	
100874281	NTM-IT	NTM-IT3
100874260	UBE2CP5	
100874255	RNASEH2B-AS1	
100874242	PRICKLE2-AS2	
100874175	LINC00446	
100874168	LINC00433	
100874150	LINC00379	
100874147	LINC00366	
100874071	USP12-AS2	
100874053	JRKL-AS1	
100873974	LINC02586	KCNC4-AS1
100873973	GPC6-AS2	
100873955	LNX1-AS2	
100873954	SNRK-AS1	
100873920	NHS-AS1	
100526771	SMIM35	TMPRSS4-AS1
100510707	TBC1D3J	
100507205	LOC100507205	
100507066	CLIP1-AS1	
100507012	BMPR1B-DT	BMPR1B-AS1
100506787	LINC01543	
100506753	AZIN1-AS1	
100506436	SPAG5-AS1	
100506157	SRP54-AS1	
100506007	RTCA-AS1	
100505841	LOC100505841	
100505739	LINC01603	
100505475	SYNE1-AS1	
100421589	LRRC37A7P	
100421566	CCNQP3	FAM58DP
100420477	LDHAL6FP	
100419868	ZNF33BP1	
100419821	CSNK1G2P1	
100419780	ZNF722P	ZNF722
100419008	PRR20G	
100289095	BCL2L12P1	
100287036	LOC100287036	
100133204	C9orf147	
100133005	RASA4DP	
100132923	FAM66D	
100132501	LINC01415	TCONS_00026208
100132202	LOC100132202	
100132154	LOC100132154	
100131094	DPP9-AS1	
100129960	SDCBPP2	
100129933	GLYATL1P2	
100129836	COL4A2-AS2	
100129460	DPY19L1P1	
100129223	THCAT155	
100129032	GLYATL1P1	
100128998	C20orf181	
100128787	LINC01349	
100128378	LINC00696	C3orf74
100128127	ADGRA1-AS1	GPR123-AS1
100009613	LINC02584	ANO1-AS2, C11orf78, NCRNA00224
729658	PACRG-AS3	
729633	MRS2P2	
729252	KRT16P1	KRT14P, KRT16P
729162	FAM239B	
728920	PDE4DIPP1	PDE4DIP1
728640	FAM133CP	
728619	ASB9P1	
728495	FAM74A3	
653399	GSTTP2	
653113	FAM86FP	
650747	IMPA1P1	IMPA1P
649324	PRAMEF34P	
649264	CES5AP1	
647476	FRG2EP	
647012	YY1P2	
646743	PRSS40B	
646396	REREP3	
646243	CXADRP2	
645354	PRAMEF36P	
645280	SMPD4P1	
645202	LOC645202	
644990	THRB-AS1	
644988	ABHD17AP6	FAM108A7P
644962	TNRC18P1	
644773	ACTR3BP6	
644649	APOOP5	
643276	NOC2LP1	
642402	GOLGA6L17P	GOLGA6L21P
619423	FAM85A	
497259	C18orf61	
442245	GSTM2P1	
442240	ZNF259P1	354J5, ZNF259P
442211	ATP6V0CP3	
442105	OR7E85P	OR7E118P, OR7E88P
441454	PTMAP11	
441155	LOC441155	
441123	LINC00266-3	C6orf88, NCRNA00266-3, NCRNA00266C, dJ24O22.2
440888	ACTR3BP2	FKSG73
439965	SHLD2P3	FAM35B2, FAM35DP
414763	BMS1P18	C14orf17, LINC00516
401630	FAM224A	LINC00230A, NCRNA00230A
401629	FAM224B	LINC00230B, NCRNA00230B
400658	C18orf65	
399965	KRT18P59	
399844	LINC01002	
399746	ACTR3BP5	FKSG74
392510	YWHAQP8	
390732	CES1P2	
390561	HERC2P10	
389715	FAM205BP	C9orf144, C9orf144A, FAM205B
387319	HIST1H2APS1	H2AFSP, bA317E16.5
286495	TTC3P1	RNF105L, TTC3L
284167	POLRMTP1	POLRMTL
222029	DKFZp434L192	
94236	DNAJA1P5	HEJ1
90499	FAM95A	
81194	OR5F2P	
81191	OR5G5P	
81137	OR7E104P	
399716	LOC399716	
653080	LOC653080	
283788	LOC283788	
101927284	LOC101927284	
101928135	LOC101928135	
102724957	LOC102724957	
727896	LOC727896	
100128993	LOC100128993	
646736	LOC646736	
101927668	LOC101927668	
100233156	LOC100233156	
101927342	LOC101927342	
100129148	LOC100129148	
100419920	LOC100419920	
202181	LOC202181	
101929380	LOC101929380	
100507346	LOC100507346	
339593	LOC339593	
102724297	LOC102724297	
100506639	LOC100506639	
101929633	LOC101929633	
100129603	LOC100129603	
440792	LOC440792	
400682	LOC400682	
101929512	LOC101929512	
441081	LOC441081	
388436	LOC388436	
100506124	LOC100506124	
643339	LOC643339	
728715	LOC728715	
101929279	LOC101929279	
100134317	LOC100134317	
642846	LOC642846	
100130950	LOC100130950	
100287896	LOC100287896	
400940	LOC400940	
101928231	LOC101928231	
100506974	LOC100506974	
158435	LOC158435	
101929352	LOC101929352	
100294145	LOC100294145	
79999	LOC79999	
101927354	LOC101927354	
100505549	LOC100505549	
100288798	LOC100288798	
100130449	LOC100130449	
728613	LOC728613	
650226	LOC650226	
100996750	LOC100996750	KAP4.7, KRTAP4-7, KRTAP4.7
100101478	LOC100101478	
101928272	LOC101928272	
101927391	LOC101927391	
100507472	LOC100507472	
100132057	LOC100132057	
100130987	LOC100130987	
100506358	LOC100506358	
646652	LOC646652	
100130238	LOC100130238	
727751	LOC727751	
90246	LOC90246	
101927045	LOC101927045	
100129434	LOC100129434	
728743	LOC728743	
286359	LOC286359	
101927269	LOC101927269	
100652758	LOC100652758	
100132287	LOC100132287	
101929165	LOC101929165	
102725121	LOC102725121	
284412	LOC284412	
148696	LOC148696	
100130872	LOC100130872	
646030	LOC646030	
284898	LOC284898	
145845	LOC145845	
100132356	LOC100132356	
100996740	LOC100996740	
100506472	LOC100506472	
339975	LOC339975	
100131395	LOC100131395	
728739	LOC728739	
401324	LOC401324	
100996437	LOC100996437	
100506804	LOC100506804	
642579	LOC642579	
642414	LOC642414	
101927844	LOC101927844	
100506747	LOC100506747	
400927	TPTEP2	Z98749.2
283710	LOC283710	
100130172	LOC100130172	
100289495	LOC100289495	
100133331	LOC100133331	
642943	LOC642943	
100507443	LOC100507443	
100287808	LOC100287808	
100129083	LOC100129083	
728024	LOC728024	
391322	LOC391322	
150935	LOC150935	
114224	LOC114224	PRO2852
100132062	LOC100132062	
339862	LOC339862	
101928211	LOC101928211	
100101148	LOC100101148	
728989	LOC728989	
441259	LOC441259	
101927969	LOC101927969	
101927468	LOC101927468	
100507599	LOC100507599	
100505874	LOC100505874	
100499489	LOC100499489	
100289230	LOC100289230	
100287497	LOC100287497	
100270804	LOC100270804	
100130357	LOC100130357	
729218	LOC729218	
497256	LOC497256	
403312	LOC403312	
389906	LOC389906	
101928911	LOC101928911	
101927730	LOC101927730	
101926913	LOC101926913	
100272217	LOC100272217	
407835	LOC407835	
101060524	LOC101060524	
100505909	LOC100505909	
100131047	LOC100131047	
100130298	LOC100130298	
100126784	LOC100126784	
440570	LOC440570	
399815	LOC399815	
389765	LOC389765	
102723665	LOC102723665	
100630923	LOC100630923	
100506990	LOC100506990	
100505851	LOC100505851	
100421561	LOC100421561	
100190986	LOC100190986	
100132249	LOC100132249	
100129034	LOC100129034	
100128361	LOC100128361	
728485	LOC728485	
646762	LOC646762	
440896	LOC440896	
400622	LOC400622	
285847	LOC285847	
284600	LOC284600	
284009	LOC284009	
283177	LOC283177	
143666	LOC143666	
101928140	LOC101928140	
339352	LOC339352	
100505942	LOC100505942	
100500773	LOC100500773	
100240734	LOC100240734	
100132781	LOC100132781	
100128108	LOC100128108	
100505921	LOC100505921	
100128885	LOC100128885	
645177	LOC645177	
641746	LOC641746	
389602	LOC389602	
100422296	LOC100422296	
100289580	LOC100289580	
100129636	LOC100129636	
728158	LOC728158	
84214	LOC84214	
101928436	LOC101928436	
101927243	LOC101927243	
100996654	LOC100996654	
100996249	LOC100996249	
100287834	LOC100287834	
442132	LOC442132	
100129203	LOC100129203	
102724084	LOC102724084	
102723885	LOC102723885	
102723753	LOC102723753	
101929998	LOC101929998	
101929882	LOC101929882	
101928977	LOC101928977	
101928605	LOC101928605	
101928119	LOC101928119	
101927100	LOC101927100	
101927050	LOC101927050	
100507002	LOC100507002	
100506282	LOC100506282	
100506188	LOC100506188	
100499194	LOC100499194	
100303749	LOC100303749	
100270746	LOC100270746	
100130075	LOC100130075	
730234	LOC730234	
729296	LOC729296	
728095	LOC728095	
644762	LOC644762	
644277	LOC644277	
642366	LOC642366	
102723769	LOC102723769	
102503427	LOC102503427	
101929762	LOC101929762	
101929259	LOC101929259	
101928551	LOC101928551	
101928519	LOC101928519	
101928343	LOC101928343	
101928068	LOC101928068	
101928020	LOC101928020	
101927770	LOC101927770	
101927415	LOC101927415	
101927374	LOC101927374	
101927069	LOC101927069	
100996724	LOC100996724	CMYA2, MMGL, Myomegalin, PDE4DIP
100996549	LOC100996549	
100507642	LOC100507642	
100507516	LOC100507516	
100507412	LOC100507412	
100507403	LOC100507403	
100507351	LOC100507351	
100506731	LOC100506731	
100506730	LOC100506730	
100506446	LOC100506446	
100506076	LOC100506076	
100505918	LOC100505918	
100505736	LOC100505736	
100505664	LOC100505664	
100505502	LOC100505502	
100419773	LOC100419773	
100419706	LOC100419706	
100289470	LOC100289470	
100287846	LOC100287846	
100287290	LOC100287290	
100144595	LOC100144595	
100132813	LOC100132813	
100131532	LOC100131532	
100130992	LOC100130992	
100130370	LOC100130370	
100128988	LOC100128988	
100128288	LOC100128288	
646626	LOC646626	
646471	LOC646471	
644554	LOC644554	
644189	LOC644189	
643441	LOC643441	
440982	LOC440982	
401261	LOC401261	
400446	LOC400446	
390251	LOC390251	
286437	LOC286437	
286297	LOC286297	
285819	LOC285819	
285762	LOC285762	
285191	LOC285191	
284950	LOC284950	
284581	LOC284581	
284561	LOC284561	
283045	LOC283045	
283028	LOC283028	
145474	LOC145474	
102724738	LOC102724738	
102724708	LOC102724708	
101929748	LOC101929748	
101929622	LOC101929622	
101929599	LOC101929599	
101929319	LOC101929319	
101928985	LOC101928985	
101928961	LOC101928961	
101928861	LOC101928861	
101928617	LOC101928617	
101928510	LOC101928510	
101928491	LOC101928491	
101928453	LOC101928453	
101928306	LOC101928306	
101928273	LOC101928273	
101928191	LOC101928191	
101927814	LOC101927814	
101927746	LOC101927746	
101927623	LOC101927623	
101927583	LOC101927583	
101927248	LOC101927248	
101927053	LOC101927053	
101927048	LOC101927048	
101926962	LOC101926962	
101926915	LOC101926915	
101926898	LOC101926898	
101241902	LOC101241902	
101060553	LOC101060553	
100507634	LOC100507634	
100506123	LOC100506123	
100506016	LOC100506016	
100422526	LOC100422526	
100422212	LOC100422212	
100420872	LOC100420872	
100419583	LOC100419583	
100288069	LOC100288069	
100287387	LOC100287387	
100134868	LOC100134868	
100131626	LOC100131626	
100129055	LOC100129055	
729291	LOC729291	
728138	LOC728138	
646903	LOC646903	
646358	LOC646358	
645752	LOC645752	
645188	LOC645188	SPANX-L
644936	LOC644936	
643454	LOC643454	
643406	LOC643406	
643043	LOC643043	
642862	LOC642862	
550113	LOC550113	
494127	LOC494127	
441455	LOC441455	
440313	LOC440313	
401357	LOC401357	
401176	LOC401176	
401040	LOC401040	
392364	LOC392364	
390705	LOC390705	
389834	LOC389834	
389247	LOC389247	
389199	LOC389199	
340090	LOC340090	
285000	LOC285000	
151760	LOC151760	
150051	LOC150051	
102725080	LOC102725080	
102725021	LOC102725021	
102724958	LOC102724958	
102724874	LOC102724874	
102724784	LOC102724784	
102724760	LOC102724760	
102724579	LOC102724579	
102724152	LOC102724152	
102724096	LOC102724096	
102724034	LOC102724034	
102723831	LOC102723831	
102723824	LOC102723824	
102723709	LOC102723709	
102723704	LOC102723704	
102723703	LOC102723703	
102723672	LOC102723672	
102723649	LOC102723649	
102723493	LOC102723493	
102723439	LOC102723439	
102723376	LOC102723376	
102723313	LOC102723313	
102467226	LOC102467226	
102467217	LOC102467217	
102467216	LOC102467216	
102467081	LOC102467081	
101930010	LOC101930010	
101929935	LOC101929935	
101929679	LOC101929679	
101929645	LOC101929645	
101929621	LOC101929621	
101929579	LOC101929579	
101929555	LOC101929555	
101929550	LOC101929550	
101929431	LOC101929431	
101929411	LOC101929411	
101929234	LOC101929234	
101929229	LOC101929229	
101929154	LOC101929154	
101929122	LOC101929122	
101929057	LOC101929057	
101928936	LOC101928936	
101928902	LOC101928902	
101928807	LOC101928807	
101928804	LOC101928804	
101928796	LOC101928796	
101928786	LOC101928786	
101928730	LOC101928730	
101928591	LOC101928591	
101928505	LOC101928505	
101928461	LOC101928461	
101928398	LOC101928398	
101928381	LOC101928381	
101928323	LOC101928323	
101928253	LOC101928253	
101928166	LOC101928166	
101928150	LOC101928150	
101928131	LOC101928131	
101928128	LOC101928128	
101928048	LOC101928048	
101928034	LOC101928034	
101928030	LOC101928030	
101928021	LOC101928021	
101927954	LOC101927954	
101927919	LOC101927919	
101927915	LOC101927915	
101927881	LOC101927881	
101927847	LOC101927847	
101927830	LOC101927830	
101927709	LOC101927709	
101927691	LOC101927691	
101927640	LOC101927640	
101927549	LOC101927549	
101927478	LOC101927478	
101927472	LOC101927472	
101927429	LOC101927429	
101927357	LOC101927357	
101927296	LOC101927296	
101927190	LOC101927190	
101927157	LOC101927157	
101927142	LOC101927142	
101927020	LOC101927020	
101926968	LOC101926968	
